longitude latitude valor
-51.3291139241 -2.0169491525 117.7346056662
-51.2658227848 -2.0169491525 114.2686077161
-51.2025316456 -2.0169491525 111.3493538580
-51.1392405063 -2.0169491525 108.9246286158
-51.0759493671 -2.0169491525 106.9380694906
-51.0126582278 -2.0169491525 105.3323250440
-50.9493670886 -2.0169491525 104.0515766683
-50.8860759494 -2.0169491525 103.0434136560
-50.8227848101 -2.0169491525 102.2600985955
-50.7594936709 -2.0169491525 101.6592936943
-50.6962025316 -2.0169491525 101.2043386306
-50.6329113924 -2.0169491525 100.8641784822
-50.5696202532 -2.0169491525 100.6130385093
-50.5063291139 -2.0169491525 100.4299337528
-50.4430379747 -2.0169491525 100.2980882131
-50.3797468354 -2.0169491525 100.2043231346
-50.3164556962 -2.0169491525 100.1384585434
-50.2531645570 -2.0169491525 100.0927580161
-50.1898734177 -2.0169491525 100.0614345415
-50.1265822785 -2.0169491525 100.0402256683
-50.0632911392 -2.0169491525 100.0260389454
-50.0000000000 -2.0169491525 100.0166637596
-55.0000000000 -1.9491525424 99.6394413485
-54.9367088608 -1.9491525424 99.3451912207
-54.8734177215 -1.9491525424 98.8498039621
-54.8101265823 -1.9491525424 98.0452837126
-54.7468354430 -1.9491525424 96.7852749936
-54.6835443038 -1.9491525424 94.8829885101
-54.6202531646 -1.9491525424 92.1160450375
-54.5569620253 -1.9491525424 88.2414633177
-54.4936708861 -1.9491525424 83.0231729792
-54.4303797468 -1.9491525424 76.2723651192
-54.3670886076 -1.9491525424 67.8977417673
-54.3037974684 -1.9491525424 57.9587978970
-54.2405063291 -1.9491525424 46.7116639678
-54.1772151899 -1.9491525424 34.6350624377
-54.1139240506 -1.9491525424 22.4248177227
-54.0506329114 -1.9491525424 10.9497482218
-53.9873417722 -1.9491525424 1.1692826237
-53.9240506329 -1.9491525424 -5.9777630500
-53.8607594937 -1.9491525424 -9.6955544878
-53.7974683544 -1.9491525424 -9.4422302944
-53.7341772152 -1.9491525424 -5.0074446465
-53.6708860759 -1.9491525424 3.4594967927
-53.6075949367 -1.9491525424 15.4764746715
-53.5443037975 -1.9491525424 30.3040385587
-53.4810126582 -1.9491525424 47.0530792665
-53.4177215190 -1.9491525424 64.8025660055
-53.3544303797 -1.9491525424 82.7052491202
-53.2911392405 -1.9491525424 100.0644304883
-53.2278481013 -1.9491525424 116.3733241886
-53.1645569620 -1.9491525424 131.3175552819
-53.1012658228 -1.9491525424 144.7486002827
-53.0379746835 -1.9491525424 156.6400028080
-52.9746835443 -1.9491525424 167.0387184001
-52.9113924051 -1.9491525424 176.0216687100
-52.8481012658 -1.9491525424 183.6637819519
-52.7848101266 -1.9491525424 190.0197734844
-52.7215189873 -1.9491525424 195.1186541035
-52.6582278481 -1.9491525424 198.9679237396
-52.5949367089 -1.9491525424 201.5636335989
-52.5316455696 -1.9491525424 202.9026966117
-52.4683544304 -1.9491525424 202.9945949724
-52.4050632911 -1.9491525424 201.8706067953
-52.3417721519 -1.9491525424 199.5895935692
-52.2784810127 -1.9491525424 196.2401224327
-52.2151898734 -1.9491525424 191.9392068930
-52.1518987342 -1.9491525424 186.8282592165
-52.0886075949 -1.9491525424 181.0670026056
-52.0253164557 -1.9491525424 174.8261363752
-51.9620253165 -1.9491525424 168.2795174248
-51.8987341772 -1.9491525424 161.5965400819
-51.8354430380 -1.9491525424 154.9352799690
-51.7721518987 -1.9491525424 148.4368283063
-51.7088607595 -1.9491525424 142.2210924424
-51.6455696203 -1.9491525424 136.3841878359
-51.5822784810 -1.9491525424 130.9974072896
-51.5189873418 -1.9491525424 126.1076346635
-51.4556962025 -1.9491525424 121.7389797973
-51.3924050633 -1.9491525424 117.8953529062
-51.3291139241 -1.9491525424 114.5636707633
-51.2658227848 -1.9491525424 111.7173907864
-51.2025316456 -1.9491525424 109.3200974456
-51.1392405063 -1.9491525424 107.3289113554
-51.0759493671 -1.9491525424 105.6975475914
-51.0126582278 -1.9491525424 104.3789091119
-50.9493670886 -1.9491525424 103.3271576364
-50.8860759494 -1.9491525424 102.4992534550
-50.8227848101 -1.9491525424 101.8559945712
-50.7594936709 -1.9491525424 101.3626131598
-50.6962025316 -1.9491525424 100.9890037384
-50.6329113924 -1.9491525424 100.7096639831
-50.5696202532 -1.9491525424 100.5034276591
-50.5063291139 -1.9491525424 100.3530619030
-50.4430379747 -1.9491525424 100.2447902522
-50.3797468354 -1.9491525424 100.1677903032
-50.3164556962 -1.9491525424 100.1137022542
-50.2531645570 -1.9491525424 100.0761729487
-50.1898734177 -1.9491525424 100.0504500891
-50.1265822785 -1.9491525424 100.0330333474
-50.0632911392 -1.9491525424 100.0213832005
-50.0000000000 -1.9491525424 100.0136842912
-55.0000000000 -1.8813559322 99.6536602853
-54.9367088608 -1.8813559322 99.3715157104
-54.8734177215 -1.8813559322 98.8966984736
-54.8101265823 -1.8813559322 98.1258017815
-54.7468354430 -1.8813559322 96.9186777621
-54.6835443038 -1.8813559322 95.0964222318
-54.6202531646 -1.8813559322 92.4459588783
-54.5569620253 -1.8813559322 88.7343034032
-54.4936708861 -1.8813559322 83.7347817930
-54.4303797468 -1.8813559322 77.2655022871
-54.3670886076 -1.8813559322 69.2372764012
-54.3037974684 -1.8813559322 59.7044346930
-54.2405063291 -1.8813559322 48.9085409328
-54.1772151899 -1.8813559322 37.3031243310
-54.1139240506 -1.8813559322 25.5483975136
-54.0506329114 -1.8813559322 14.4691214730
-53.9873417722 -1.8813559322 4.9759558270
-53.9240506329 -1.8813559322 -2.0406813752
-53.8607594937 -1.8813559322 -5.8273352047
-53.7974683544 -1.8813559322 -5.8732963086
-53.7341772152 -1.8813559322 -1.9843606533
-53.6708860759 -1.8813559322 5.6906735066
-53.6075949367 -1.8813559322 16.6860799798
-53.5443037975 -1.8813559322 30.2917892260
-53.4810126582 -1.8813559322 45.6567422199
-53.4177215190 -1.8813559322 61.9018494314
-53.3544303797 -1.8813559322 78.2214085900
-53.2911392405 -1.8813559322 93.9567984735
-53.2278481013 -1.8813559322 108.6343076248
-53.1645569620 -1.8813559322 121.9675803827
-53.1012658228 -1.8813559322 133.8321007075
-53.0379746835 -1.8813559322 144.2229959518
-52.9746835443 -1.8813559322 153.2079564158
-52.9113924051 -1.8813559322 160.8849139473
-52.8481012658 -1.8813559322 167.3505102782
-52.7848101266 -1.8813559322 172.6815620627
-52.7215189873 -1.8813559322 176.9286252868
-52.6582278481 -1.8813559322 180.1188329893
-52.5949367089 -1.8813559322 182.2644436420
-52.5316455696 -1.8813559322 183.3737212900
-52.4683544304 -1.8813559322 183.4614912576
-52.4050632911 -1.8813559322 182.5576265379
-52.3417721519 -1.8813559322 180.7125752542
-52.2784810127 -1.8813559322 177.9997133694
-52.2151898734 -1.8813559322 174.5147678659
-52.1518987342 -1.8813559322 170.3728282497
-52.0886075949 -1.8813559322 165.7035939471
-52.0253164557 -1.8813559322 160.6455365686
-51.9620253165 -1.8813559322 155.3396232060
-51.8987341772 -1.8813559322 149.9231726220
-51.8354430380 -1.8813559322 144.5243149702
-51.7721518987 -1.8813559322 139.2574079410
-51.7088607595 -1.8813559322 134.2196369728
-51.6455696203 -1.8813559322 129.4889032194
-51.5822784810 -1.8813559322 125.1229888805
-51.5189873418 -1.8813559322 121.1598928264
-51.4556962025 -1.8813559322 117.6191558067
-51.3924050633 -1.8813559322 114.5039470143
-51.3291139241 -1.8813559322 111.8036626719
-51.2658227848 -1.8813559322 109.4967903688
-51.2025316456 -1.8813559322 107.5538158002
-51.1392405063 -1.8813559322 105.9399857906
-51.0759493671 -1.8813559322 104.6177870210
-51.0126582278 -1.8813559322 103.5490479611
-50.9493670886 -1.8813559322 102.6966172908
-50.8860759494 -1.8813559322 102.0256118938
-50.8227848101 -1.8813559322 101.5042590701
-50.7594936709 -1.8813559322 101.1043799570
-50.6962025316 -1.8813559322 100.8015744588
-50.6329113924 -1.8813559322 100.5751732790
-50.5696202532 -1.8813559322 100.4080214641
-50.5063291139 -1.8813559322 100.2861520062
-50.4430379747 -1.8813559322 100.1983992642
-50.3797468354 -1.8813559322 100.1359918231
-50.3164556962 -1.8813559322 100.0921541743
-50.2531645570 -1.8813559322 100.0617371682
-50.1898734177 -1.8813559322 100.0408891304
-50.1265822785 -1.8813559322 100.0267730915
-50.0632911392 -1.8813559322 100.0173308014
-50.0000000000 -1.8813559322 100.0110909372
-55.0000000000 -1.8135593220 99.6798228334
-54.9367088608 -1.8135593220 99.4193288451
-54.8734177215 -1.8135593220 98.9810748495
-54.8101265823 -1.8135593220 98.2696874843
-54.7468354430 -1.8135593220 97.1558988942
-54.6835443038 -1.8135593220 95.4746683715
-54.6202531646 -1.8135593220 93.0293740528
-54.5569620253 -1.8135593220 89.6049102954
-54.4936708861 -1.8135593220 84.9917844014
-54.4303797468 -1.8135593220 79.0214891296
-54.3670886076 -1.8135593220 71.6105704898
-54.3037974684 -1.8135593220 62.8073593590
-54.2405063291 -1.8135593220 52.8321678841
-54.1772151899 -1.8135593220 42.1000184615
-54.1139240506 -1.8135593220 31.2157550088
-54.0506329114 -1.8135593220 20.9352478504
-53.9873417722 -1.8135593220 12.0930114609
-53.9240506329 -1.8135593220 5.5045506506
-53.8607594937 -1.8135593220 1.8590089041
-53.7974683544 -1.8135593220 1.6219361687
-53.7341772152 -1.8135593220 4.9675885444
-53.6708860759 -1.8135593220 11.7547889673
-53.6075949367 -1.8135593220 21.5512302718
-53.5443037975 -1.8135593220 33.7006296629
-53.4810126582 -1.8135593220 47.4182265800
-53.4177215190 -1.8135593220 61.8951178631
-53.3544303797 -1.8135593220 76.3919360515
-53.2911392405 -1.8135593220 90.3069433051
-53.2278481013 -1.8135593220 103.2110161690
-53.1645569620 -1.8135593220 114.8499376303
-53.1012658228 -1.8135593220 125.1208057202
-53.0379746835 -1.8135593220 134.0329316011
-52.9746835443 -1.8135593220 141.6640841898
-52.9113924051 -1.8135593220 148.1209696159
-52.8481012658 -1.8135593220 153.5095215347
-52.7848101266 -1.8135593220 157.9170707906
-52.7215189873 -1.8135593220 161.4056154359
-52.6582278481 -1.8135593220 164.0136432825
-52.5949367089 -1.8135593220 165.7632832598
-52.5316455696 -1.8135593220 166.6697281605
-52.4683544304 -1.8135593220 166.7505287726
-52.4050632911 -1.8135593220 166.0331860306
-52.3417721519 -1.8135593220 164.5602395700
-52.2784810127 -1.8135593220 162.3916539987
-52.2151898734 -1.8135593220 159.6047112794
-52.1518987342 -1.8135593220 156.2918529947
-52.0886075949 -1.8135593220 152.5570233618
-52.0253164557 -1.8135593220 148.5110848828
-51.9620253165 -1.8135593220 144.2668454481
-51.8987341772 -1.8135593220 139.9341695141
-51.8354430380 -1.8135593220 135.6155595368
-51.7721518987 -1.8135593220 131.4024957603
-51.7088607595 -1.8135593220 127.3727197328
-51.6455696203 -1.8135593220 123.5885462452
-51.5822784810 -1.8135593220 120.0961962687
-51.5189873418 -1.8135593220 116.9260656763
-51.4556962025 -1.8135593220 114.0937853953
-51.3924050633 -1.8135593220 111.6018905153
-51.3291139241 -1.8135593220 109.4418989446
-51.2658227848 -1.8135593220 107.5966026356
-51.2025316456 -1.8135593220 106.0423927231
-51.1392405063 -1.8135593220 104.7514697030
-51.0759493671 -1.8135593220 103.6938261973
-51.0126582278 -1.8135593220 102.8389283167
-50.9493670886 -1.8135593220 102.1570582505
-50.8860759494 -1.8135593220 101.6203125533
-50.8227848101 -1.8135593220 101.2032758409
-50.7594936709 -1.8135593220 100.8834074846
-50.6962025316 -1.8135593220 100.6411895398
-50.6329113924 -1.8135593220 100.4600883749
-50.5696202532 -1.8135593220 100.3263815257
-50.5063291139 -1.8135593220 100.2288966061
-50.4430379747 -1.8135593220 100.1587020788
-50.3797468354 -1.8135593220 100.1087815780
-50.3164556962 -1.8135593220 100.0737152886
-50.2531645570 -1.8135593220 100.0493843410
-50.1898734177 -1.8135593220 100.0327077322
-50.1265822785 -1.8135593220 100.0214161342
-50.0632911392 -1.8135593220 100.0138631271
-50.0000000000 -1.8135593220 100.0088717808
-55.0000000000 -1.7457627119 99.7150195888
-54.9367088608 -1.7457627119 99.4833793960
-54.8734177215 -1.7457627119 99.0937515583
-54.8101265823 -1.7457627119 98.4613904844
-54.7468354430 -1.7457627119 97.4714280523
-54.6835443038 -1.7457627119 95.9771918134
-54.6202531646 -1.7457627119 93.8039060548
-54.5569620253 -1.7457627119 90.7602917308
-54.4936708861 -1.7457627119 86.6599231520
-54.4303797468 -1.7457627119 81.3525871598
-54.3670886076 -1.7457627119 74.7633558836
-54.3037974684 -1.7457627119 66.9340225720
-54.2405063291 -1.7457627119 58.0587399567
-54.1772151899 -1.7457627119 48.5041634556
-54.1139240506 -1.7457627119 38.8050961686
-54.0506329114 -1.7457627119 29.6300599369
-53.9873417722 -1.7457627119 21.7170807913
-53.9240506329 -1.7457627119 15.7870728326
-53.8607594937 -1.7457627119 12.4486447353
-53.7974683544 -1.7457627119 12.1119176055
-53.7341772152 -1.7457627119 14.9285819314
-53.6708860759 -1.7457627119 20.7706419253
-53.6075949367 -1.7457627119 29.2521751362
-53.5443037975 -1.7457627119 39.7891388976
-53.4810126582 -1.7457627119 51.6843387842
-53.4177215190 -1.7457627119 64.2202356048
-53.3544303797 -1.7457627119 76.7422751156
-53.2911392405 -1.7457627119 88.7194751068
-53.2278481013 -1.7457627119 99.7755731346
-53.1645569620 -1.7457627119 109.6910865145
-53.1012658228 -1.7457627119 118.3823125445
-53.0379746835 -1.7457627119 125.8664648178
-52.9746835443 -1.7457627119 132.2225783321
-52.9113924051 -1.7457627119 137.5560774869
-52.8481012658 -1.7457627119 141.9719705968
-52.7848101266 -1.7457627119 145.5585302749
-52.7215189873 -1.7457627119 148.3807989875
-52.6582278481 -1.7457627119 150.4816938713
-52.5949367089 -1.7457627119 151.8878865708
-52.5316455696 -1.7457627119 152.6177795643
-52.4683544304 -1.7457627119 152.6894786970
-52.4050632911 -1.7457627119 152.1273871648
-52.3417721519 -1.7457627119 150.9667208872
-52.2784810127 -1.7457627119 149.2557689655
-52.2151898734 -1.7457627119 147.0560728837
-52.1518987342 -1.7457627119 144.4408968524
-52.0886075949 -1.7457627119 141.4924487360
-52.0253164557 -1.7457627119 138.2983245277
-51.9620253165 -1.7457627119 134.9476181447
-51.8987341772 -1.7457627119 131.5270809987
-51.8354430380 -1.7457627119 128.1176434780
-51.7721518987 -1.7457627119 124.7915301289
-51.7088607595 -1.7457627119 121.6101173333
-51.6455696203 -1.7457627119 118.6226016539
-51.5822784810 -1.7457627119 115.8654736527
-51.5189873418 -1.7457627119 113.3627302275
-51.4556962025 -1.7457627119 111.1267116533
-51.3924050633 -1.7457627119 109.1594193325
-51.3291139241 -1.7457627119 107.4541568566
-51.2658227848 -1.7457627119 105.9973388782
-51.2025316456 -1.7457627119 104.7703267544
-51.1392405063 -1.7457627119 103.7511734318
-51.0759493671 -1.7457627119 102.9161887919
-51.0126582278 -1.7457627119 102.2412670483
-50.9493670886 -1.7457627119 101.7029466893
-50.8860759494 -1.7457627119 101.2791986019
-50.8227848101 -1.7457627119 100.9499579388
-50.7594936709 -1.7457627119 100.6974294046
-50.6962025316 -1.7457627119 100.5062040415
-50.6329113924 -1.7457627119 100.3632289367
-50.5696202532 -1.7457627119 100.2576705281
-50.5063291139 -1.7457627119 100.1807084799
-50.4430379747 -1.7457627119 100.1252915537
-50.3797468354 -1.7457627119 100.0858804940
-50.3164556962 -1.7457627119 100.0581964843
-50.2531645570 -1.7457627119 100.0389877742
-50.1898734177 -1.7457627119 100.0258219843
-50.1265822785 -1.7457627119 100.0169075336
-50.0632911392 -1.7457627119 100.0109446123
-50.0000000000 -1.7457627119 100.0070040620
-55.0000000000 -1.6779661017 99.7557165712
-54.9367088608 -1.6779661017 99.5572894941
-54.8734177215 -1.6779661017 99.2235780672
-54.8101265823 -1.6779661017 98.6820267458
-54.7468354430 -1.6779661017 97.8342872893
-54.6835443038 -1.6779661017 96.5547710614
-54.6202531646 -1.6779661017 94.6938032831
-54.5569620253 -1.6779661017 92.0875311154
-54.4936708861 -1.6779661017 88.5761746963
-54.4303797468 -1.6779661017 84.0308315712
-54.3670886076 -1.6779661017 78.3868773395
-54.3037974684 -1.6779661017 71.6793870661
-54.2405063291 -1.6779661017 64.0735989795
-54.1772151899 -1.6779661017 55.8821277063
-54.1139240506 -1.6779661017 47.5612289311
-54.0506329114 -1.6779661017 39.6813492486
-53.9873417722 -1.6779661017 32.8722109194
-53.9240506329 -1.6779661017 27.7487504183
-53.8607594937 -1.6779661017 24.8297378139
-53.7974683544 -1.6779661017 24.4641232743
-53.7341772152 -1.6779661017 26.7798471510
-53.6708860759 -1.6779661017 31.6657606158
-53.6075949367 -1.6779661017 38.7903563374
-53.5443037975 -1.6779661017 47.6530551355
-53.4810126582 -1.6779661017 57.6570211705
-53.4177215190 -1.6779661017 68.1886795695
-53.3544303797 -1.6779661017 78.6891151398
-53.2911392405 -1.6779661017 88.7059941759
-53.2278481013 -1.6779661017 97.9202694944
-53.1645569620 -1.6779661017 106.1479584304
-53.1012658228 -1.6779661017 113.3221408854
-53.0379746835 -1.6779661017 119.4630375265
-52.9746835443 -1.6779661017 124.6444063533
-52.9113924051 -1.6779661017 128.9630139149
-52.8481012658 -1.6779661017 132.5154363133
-52.7848101266 -1.6779661017 135.3837949988
-52.7215189873 -1.6779661017 137.6298810042
-52.6582278481 -1.6779661017 139.2957852007
-52.5949367089 -1.6779661017 140.4086412644
-52.5316455696 -1.6779661017 140.9872115371
-52.4683544304 -1.6779661017 141.0485374037
-52.4050632911 -1.6779661017 140.6134914613
-52.3417721519 -1.6779661017 139.7106396194
-52.2784810127 -1.6779661017 138.3782623309
-52.2151898734 -1.6779661017 136.6646765746
-52.1518987342 -1.6779661017 134.6271639758
-52.0886075949 -1.6779661017 132.3298799920
-52.0253164557 -1.6779661017 129.8411275122
-51.9620253165 -1.6779661017 127.2303503997
-51.8987341772 -1.6779661017 124.5651543613
-51.8354430380 -1.6779661017 121.9086033574
-51.7721518987 -1.6779661017 119.3169751556
-51.7088607595 -1.6779661017 116.8380936550
-51.6455696203 -1.6779661017 114.5102920045
-51.5822784810 -1.6779661017 112.3620029231
-51.5189873418 -1.6779661017 110.4119242776
-51.4556962025 -1.6779661017 108.6696713371
-51.3924050633 -1.6779661017 107.1368035532
-51.3291139241 -1.6779661017 105.8081032445
-51.2658227848 -1.6779661017 104.6729850294
-51.2025316456 -1.6779661017 103.7169261170
-51.1392405063 -1.6779661017 102.9228258809
-51.0759493671 -1.6779661017 102.2722255394
-51.0126582278 -1.6779661017 101.7463424323
-50.9493670886 -1.6779661017 101.3268959028
-50.8860759494 -1.6779661017 100.9967213856
-50.8227848101 -1.6779661017 100.7401848248
-50.7594936709 -1.6779661017 100.5434205458
-50.6962025316 -1.6779661017 100.3944222522
-50.6329113924 -1.6779661017 100.2830194221
-50.5696202532 -1.6779661017 100.2007707993
-50.5063291139 -1.6779661017 100.1408037862
-50.4430379747 -1.6779661017 100.0976242241
-50.3797468354 -1.6779661017 100.0669160557
-50.3164556962 -1.6779661017 100.0453453283
-50.2531645570 -1.6779661017 100.0303783543
-50.1898734177 -1.6779661017 100.0201198812
-50.1265822785 -1.6779661017 100.0131739515
-50.0632911392 -1.6779661017 100.0085277838
-50.0000000000 -1.6779661017 100.0054574000
-55.0000000000 -1.6101694915 99.7982998659
-54.9367088608 -1.6101694915 99.6345379696
-54.8734177215 -1.6101694915 99.3591545683
-54.8101265823 -1.6101694915 98.9122916615
-54.7468354430 -1.6101694915 98.2128106477
-54.6835443038 -1.6101694915 97.1570935472
-54.6202531646 -1.6101694915 95.6216370660
-54.5569620253 -1.6101694915 93.4712135263
-54.4936708861 -1.6101694915 90.5739088254
-54.4303797468 -1.6101694915 86.8232110654
-54.3670886076 -1.6101694915 82.1655365987
-54.3037974684 -1.6101694915 76.6294218374
-54.2405063291 -1.6101694915 70.3506282736
-54.1772151899 -1.6101694915 63.5863248983
-54.1139240506 -1.6101694915 56.7120027235
-54.0506329114 -1.6101694915 50.1971935236
-53.9873417722 -1.6101694915 44.5602004220
-53.9240506329 -1.6101694915 40.3070516743
-53.8607594937 -1.6101694915 37.8644300047
-53.7974683544 -1.6101694915 37.5189835808
-53.7341772152 -1.6101694915 39.3751686548
-53.6708860759 -1.6101694915 43.3404015017
-53.6075949367 -1.6101694915 49.1405683925
-53.5443037975 -1.6101694915 56.3623838502
-53.4810126582 -1.6101694915 64.5135018645
-53.4177215190 -1.6101694915 73.0881517208
-53.3544303797 -1.6101694915 81.6260730040
-53.2911392405 -1.6101694915 89.7553790414
-53.2278481013 -1.6101694915 97.2146097901
-53.1645569620 -1.6101694915 103.8542067902
-53.1012658228 -1.6101694915 109.6216486897
-53.0379746835 -1.6101694915 114.5367245238
-52.9746835443 -1.6101694915 118.6637361984
-52.9113924051 -1.6101694915 122.0862027757
-52.8481012658 -1.6101694915 124.8875801456
-52.7848101266 -1.6101694915 127.1393276274
-52.7215189873 -1.6101694915 128.8958817079
-52.6582278481 -1.6101694915 130.1949971382
-52.5949367089 -1.6101694915 131.0614949056
-52.5316455696 -1.6101694915 131.5125577681
-52.4683544304 -1.6101694915 131.5631174140
-52.4050632911 -1.6101694915 131.2303820978
-52.3417721519 -1.6101694915 130.5370207194
-52.2784810127 -1.6101694915 129.5128790206
-52.2151898734 -1.6101694915 128.1953407344
-52.1518987342 -1.6101694915 126.6285780118
-52.0886075949 -1.6101694915 124.8619899948
-52.0253164557 -1.6101694915 122.9481335708
-51.9620253165 -1.6101694915 120.9404267521
-51.8987341772 -1.6101694915 118.8908659368
-51.8354430380 -1.6101694915 116.8479510471
-51.7721518987 -1.6101694915 114.8549616025
-51.7088607595 -1.6101694915 112.9486752380
-51.6455696203 -1.6101694915 111.1585707741
-51.5822784810 -1.6101694915 109.5065133611
-51.5189873418 -1.6101694915 108.0068818909
-51.4556962025 -1.6101694915 106.6670706202
-51.3924050633 -1.6101694915 105.4882787879
-51.3291139241 -1.6101694915 104.4664939421
-51.2658227848 -1.6101694915 103.5935758107
-51.2025316456 -1.6101694915 102.8583562114
-51.1392405063 -1.6101694915 102.2476845782
-51.0759493671 -1.6101694915 101.7473659093
-51.0126582278 -1.6101694915 101.3429561367
-50.9493670886 -1.6101694915 101.0203972385
-50.8860759494 -1.6101694915 100.7664894792
-50.8227848101 -1.6101694915 100.5692101013
-50.7594936709 -1.6101694915 100.4178962518
-50.6962025316 -1.6101694915 100.3033149595
-50.6329113924 -1.6101694915 100.2176449834
-50.5696202532 -1.6101694915 100.1543949068
-50.5063291139 -1.6101694915 100.1082796279
-50.4430379747 -1.6101694915 100.0750740796
-50.3797468354 -1.6101694915 100.0514591675
-50.3164556962 -1.6101694915 100.0348710458
-50.2531645570 -1.6101694915 100.0233612816
-50.1898734177 -1.6101694915 100.0154724053
-50.1265822785 -1.6101694915 100.0101309106
-50.0632911392 -1.6101694915 100.0065579576
-50.0000000000 -1.6101694915 100.0041967993
-55.0000000000 -1.5423728814 99.8395636351
-54.9367088608 -1.5423728814 99.7093414626
-54.8734177215 -1.5423728814 99.4903729406
-54.8101265823 -1.5423728814 99.1350703927
-54.7468354430 -1.5423728814 98.5789270005
-54.6835443038 -1.5423728814 97.7395615724
-54.6202531646 -1.5423728814 96.5187767990
-54.5569620253 -1.5423728814 94.8090407409
-54.4936708861 -1.5423728814 92.5054327120
-54.4303797468 -1.5423728814 89.5231916222
-54.3670886076 -1.5423728814 85.8195849237
-54.3037974684 -1.5423728814 81.4171011822
-54.2405063291 -1.5423728814 76.4233952476
-54.1772151899 -1.5423728814 71.0425542923
-54.1139240506 -1.5423728814 65.5726429282
-54.0506329114 -1.5423728814 60.3864067904
-53.9873417722 -1.5423728814 55.8953004552
-53.9240506329 -1.5423728814 52.5009819213
-53.8607594937 -1.5423728814 50.5420244450
-53.7974683544 -1.5423728814 50.2457052019
-53.7341772152 -1.5423728814 51.6945264594
-53.6708860759 -1.5423728814 54.8144445516
-53.6075949367 -1.5423728814 59.3872287894
-53.5443037975 -1.5423728814 65.0841599342
-53.4810126582 -1.5423728814 71.5138384887
-53.4177215190 -1.5423728814 78.2743827008
-53.3544303797 -1.5423728814 85.0002979812
-53.2911392405 -1.5423728814 91.3965676967
-53.2278481013 -1.5423728814 97.2561959912
-53.1645569620 -1.5423728814 102.4613844041
-53.1012658228 -1.5423728814 106.9717080649
-53.0379746835 -1.5423728814 110.8044372418
-52.9746835443 -1.5423728814 114.0124010144
-52.9113924051 -1.5423728814 116.6638226951
-52.8481012658 -1.5423728814 118.8269218704
-52.7848101266 -1.5423728814 120.5603453284
-52.7215189873 -1.5423728814 121.9090826483
-52.6582278481 -1.5423728814 122.9046488503
-52.5949367089 -1.5423728814 123.5679824276
-52.5316455696 -1.5423728814 123.9135871585
-52.4683544304 -1.5423728814 123.9537657671
-52.4050632911 -1.5423728814 123.7021932644
-52.3417721519 -1.5423728814 123.1764472647
-52.2784810127 -1.5423728814 122.3993964760
-52.2151898734 -1.5423728814 121.3995350915
-52.1518987342 -1.5423728814 120.2104535492
-52.0886075949 -1.5423728814 118.8696780991
-52.0253164557 -1.5423728814 117.4171148310
-51.9620253165 -1.5423728814 115.8933147569
-51.8987341772 -1.5423728814 114.3377456398
-51.8354430380 -1.5423728814 112.7872194646
-51.7721518987 -1.5423728814 111.2745851193
-51.7088607595 -1.5423728814 109.8277562980
-51.6455696203 -1.5423728814 108.4691068842
-51.5822784810 -1.5423728814 107.2152320847
-51.5189873418 -1.5423728814 106.0770451749
-51.4556962025 -1.5423728814 105.0601582369
-51.3924050633 -1.5423728814 104.1654814684
-51.3291139241 -1.5423728814 103.3899695085
-51.2658227848 -1.5423728814 102.7274440720
-51.2025316456 -1.5423728814 102.1694287571
-51.1392405063 -1.5423728814 101.7059425768
-51.0759493671 -1.5423728814 101.3262118408
-51.0126582278 -1.5423728814 101.0192738228
-50.9493670886 -1.5423728814 100.7744587970
-50.8860759494 -1.5423728814 100.5817484579
-50.8227848101 -1.5423728814 100.4320178002
-50.7594936709 -1.5423728814 100.3171739556
-50.6962025316 -1.5423728814 100.2302093045
-50.6329113924 -1.5423728814 100.1651876991
-50.5696202532 -1.5423728814 100.1171822985
-50.5063291139 -1.5423728814 100.0821818280
-50.4430379747 -1.5423728814 100.0569795558
-50.3797468354 -1.5423728814 100.0390563630
-50.3164556962 -1.5423728814 100.0264663477
-50.2531645570 -1.5423728814 100.0177306929
-50.1898734177 -1.5423728814 100.0117432113
-50.1265822785 -1.5423728814 100.0076891357
-50.0632911392 -1.5423728814 100.0049773439
-50.0000000000 -1.5423728814 100.0031852773
-55.0000000000 -1.4745762712 99.8770539602
-54.9367088608 -1.4745762712 99.7772751605
-54.8734177215 -1.4745762712 99.6095022557
-54.8101265823 -1.4745762712 99.3372765573
-54.7468354430 -1.4745762712 98.9111766835
-54.6835443038 -1.4745762712 98.2680859321
-54.6202531646 -1.4745762712 97.3327677322
-54.5569620253 -1.4745762712 96.0228290055
-54.4936708861 -1.4745762712 94.2578689608
-54.4303797468 -1.4745762712 91.9729191020
-54.3670886076 -1.4745762712 89.1351926219
-54.3037974684 -1.4745762712 85.7618476336
-54.2405063291 -1.4745762712 81.9352630347
-54.1772151899 -1.4745762712 77.8116665606
-54.1139240506 -1.4745762712 73.6192533253
-54.0506329114 -1.4745762712 69.6434047837
-53.9873417722 -1.4745762712 66.1991354822
-53.9240506329 -1.4745762712 63.5939408088
-53.8607594937 -1.4745762712 62.0869830421
-53.7974683544 -1.4745762712 61.8521681523
-53.7341772152 -1.4745762712 62.9525096069
-53.6708860759 -1.4745762712 65.3311221270
-53.6075949367 -1.4745762712 68.8207004903
-53.5443037975 -1.4745762712 73.1693455449
-53.4810126582 -1.4745762712 78.0771988565
